"Comune";"Provincia";"Regione";"Nome";"Anno inserimento";"Data e ora inserimento";"Identificatore in OpenStreetMap";"Longitudine";"Latitudine";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-08-27T21:21:40Z";"2434498846";"9.1872457";"45.4569637999999";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-09-25T17:49:45Z";"2471320052";"9.18481079999999";"45.4784105999999";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-11-23T22:15:52Z";"2538732070";"9.2060186";"45.4749667";
"Milano";"MILANO";"Lombardia";"";"2013";"2013-12-13T16:13:37Z";"2573561597";"9.18719729999999";"45.4847968999999";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-08-09T20:56:05Z";"3007564279";"9.1872316";"45.4630464999999";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-08-15T20:30:04Z";"3018903716";"9.199005";"45.4630622999999";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-08-18T20:50:06Z";"3025658143";"9.1859977";"45.4631115999999";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-08-23T20:21:04Z";"3037685388";"9.2060417";"45.4750433999999";
"Milano";"MILANO";"Lombardia";"";"2014";"2014-09-15T19:29:40Z";"3078963343";"9.1905566";"45.4811570999999";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-07-22T09:12:42Z";"3661337025";"9.1919292";"45.5221677999999";
"Milano";"MILANO";"Lombardia";"";"2015";"2015-09-26T17:03:10Z";"3760515871";"9.2168689";"45.4772157";
"Milano";"MILANO";"Lombardia";"";"2016";"2016-01-29T15:10:24Z";"3976150241";"9.18154039999999";"45.4907277";
"Milano";"MILANO";"Lombardia";"Hobby Fumo";"2015";"2015-01-01T19:00:04Z";"2981815874";"9.18778539999999";"45.464294";
"Milano";"MILANO";"Lombardia";"L'Angolo del Vizio";"2015";"2015-02-28T15:33:19Z";"2516378856";"9.2366805";"45.4840656";
"Milano";"MILANO";"Lombardia";"Moli";"2015";"2015-01-01T18:39:51Z";"3264009449";"9.1901651";"45.4661656999999";
"Milano";"MILANO";"Lombardia";"Ricevitoria Gastone";"2015";"2015-04-10T14:21:05Z";"3448547332";"9.1894536";"45.4785583999999";
"Milano";"MILANO";"Lombardia";"Tabaccheria Dante";"2014";"2014-08-01T21:26:05Z";"2991405606";"9.1852291";"45.4658208";
"Milano";"MILANO";"Lombardia";"Tabaccheria Montello";"2013";"2013-11-01T13:47:13Z";"2416148144";"9.1810723";"45.4805295";
"Pieve Emanuele";"MILANO";"Lombardia";"RosalBAR";"2015";"2015-05-06T13:40:32Z";"3500995448";"9.2038176";"45.3526713999999";
"Settala";"MILANO";"Lombardia";"";"2015";"2015-04-04T15:05:00Z";"1921634273";"9.3849994";"45.4688446999999";
"Vanzago";"MILANO";"Lombardia";"Edicola Tabacchi L'arcobaleno";"2015";"2015-09-06T16:52:30Z";"3706235441";"8.972709";"45.509791";
"Alzano Lombardo";"BERGAMO";"Lombardia";"";"2010";"2010-10-25T13:44:26Z";"964869147";"9.6919307";"45.7561612";
"Brembate di Sopra";"BERGAMO";"Lombardia";"Tabacchi e lotto";"2015";"2015-11-13T18:52:05Z";"3468206876";"9.5786421";"45.7173658";
"Casirate d'Adda";"BERGAMO";"Lombardia";"";"2015";"2015-02-05T15:01:16Z";"3331989924";"9.5666493";"45.4927374999999";
"Valbrembo";"BERGAMO";"Lombardia";"Tabaccheria";"2014";"2014-02-04T20:38:12Z";"2654498750";"9.608526";"45.7145955";
"Borno";"BRESCIA";"Lombardia";"Tabaccheria";"2015";"2015-09-19T16:28:41Z";"2998623424";"10.2057783";"45.9471636";
"Brescia";"BRESCIA";"Lombardia";"";"2014";"2014-12-22T21:39:22Z";"345850383";"10.2365586";"45.5688626999999";
"Brescia";"BRESCIA";"Lombardia";"";"2014";"2014-12-22T21:51:48Z";"3248454365";"10.2203380999999";"45.5699826";
"Brescia";"BRESCIA";"Lombardia";"";"2015";"2015-11-20T13:03:03Z";"3844432148";"10.2221791";"45.5561895";
"Brescia";"BRESCIA";"Lombardia";"Tabaccheria";"2015";"2015-02-16T22:27:34Z";"3354931536";"10.2244288999999";"45.5537905999999";
"Brescia";"BRESCIA";"Lombardia";"Tabaccheria Cartoleria";"2015";"2015-12-09T19:37:49Z";"3520740022";"10.2190156";"45.5577608999999";
"Collio";"BRESCIA";"Lombardia";"Tabaccheria";"2015";"2015-02-15T18:28:05Z";"3352606334";"10.3337752999999";"45.8100700999999";
"Leno";"BRESCIA";"Lombardia";"Bonazza Lucia";"2014";"2014-01-25T14:45:53Z";"2636789247";"10.2199867999999";"45.3662882";
"Leno";"BRESCIA";"Lombardia";"Tabaccheria N° 3";"2012";"2012-12-14T08:10:49Z";"2066047980";"10.2182435999999";"45.3667571";
"Manerba del Garda";"BRESCIA";"Lombardia";"";"2014";"2014-11-08T19:13:45Z";"3175263819";"10.5462589999999";"45.5644952999999";
"Palazzolo sull'Oglio";"BRESCIA";"Lombardia";"";"2012";"2012-01-30T11:35:11Z";"1611674947";"9.92288059999999";"45.6159103999999";
"Poncarale";"BRESCIA";"Lombardia";"Bertoletti Enrico";"2012";"2012-09-22T16:52:24Z";"1927585699";"10.1720819";"45.4602524";
"Pozzolengo";"BRESCIA";"Lombardia";"Tabaccheria di Brunati Gianluca";"2013";"2013-12-22T17:25:55Z";"2377957855";"10.6305049";"45.4047652";
"Pozzolengo";"BRESCIA";"Lombardia";"Tabaccheria N. 2 di Treccani Stefania";"2014";"2014-02-28T18:09:15Z";"2590426217";"10.6297838";"45.403266";
"Roe' Volciano";"BRESCIA";"Lombardia";"";"2014";"2014-06-20T18:17:24Z";"2925035797";"10.4997694999999";"45.6266979";
"Roncadelle";"BRESCIA";"Lombardia";"La Sfinge";"2016";"2016-02-03T20:44:28Z";"2872864689";"10.1579073";"45.5259726";
"San Felice del Benaco";"BRESCIA";"Lombardia";"";"2015";"2015-05-08T07:02:54Z";"3504438539";"10.5478065";"45.5850189";
"San Zeno Naviglio";"BRESCIA";"Lombardia";"Tabaccheria";"2010";"2010-06-03T18:01:38Z";"763451680";"10.2165203";"45.4940283999999";
"San Zeno Naviglio";"BRESCIA";"Lombardia";"Tabaccheria";"2010";"2010-09-10T12:14:06Z";"763451675";"10.2183736";"45.4917883";
"Travagliato";"BRESCIA";"Lombardia";"";"2011";"2011-04-20T17:55:19Z";"1241175583";"10.0793464";"45.5233399";
"Travagliato";"BRESCIA";"Lombardia";"";"2012";"2012-05-13T20:47:37Z";"1751706394";"10.0734896";"45.5239054999999";
"Travagliato";"BRESCIA";"Lombardia";"";"2013";"2013-11-17T14:14:34Z";"2536444516";"10.0925008999999";"45.5219584";
"Travagliato";"BRESCIA";"Lombardia";"";"2014";"2014-02-16T13:56:56Z";"1320909137";"10.0852276";"45.5190325";
"Travagliato";"BRESCIA";"Lombardia";"Tabaccheria";"2013";"2013-02-02T16:58:22Z";"1241175582";"10.0798743";"45.5230162";
"Travagliato";"BRESCIA";"Lombardia";"Tabaccheria Raffaella";"2014";"2014-02-17T12:54:46Z";"1578162280";"10.0785754999999";"45.5237751";
"Travagliato";"BRESCIA";"Lombardia";"Tabaccheria Ricevitoria 5";"2013";"2013-03-29T08:04:05Z";"1467704732";"10.0726785";"45.5180954";
"Villanuova sul Clisi";"BRESCIA";"Lombardia";"";"2015";"2015-02-20T18:01:31Z";"3362089697";"10.4552951";"45.6024449";
"Persico Dosimo";"CREMONA";"Lombardia";"Edicola Scarpella Andrea";"2016";"2016-01-17T19:00:23Z";"3952178091";"10.0762382";"45.1669867";
"Bagnolo San Vito";"MANTOVA";"Lombardia";"";"2013";"2013-06-15T06:07:32Z";"2345179741";"10.8496352";"45.0965495";
"Ceresara";"MANTOVA";"Lombardia";"";"2015";"2015-12-08T17:13:48Z";"3883597342";"10.568747";"45.2644008999999";
"Monzambano";"MANTOVA";"Lombardia";"Tabaccheria Alessandro";"2014";"2014-02-12T16:53:01Z";"2669002919";"10.6899409";"45.3851483999999";
"Volta Mantovana";"MANTOVA";"Lombardia";"Tabaccheria Tosatto";"2015";"2015-12-09T13:32:17Z";"3492086593";"10.6593018";"45.3227083";
"Bolzano";"BOLZANO";"Trentino-Alto Adige";"";"2015";"2015-08-07T08:05:38Z";"3685121326";"11.3658728";"46.4978152999999";
"Civezzano";"TRENTO";"Trentino-Alto Adige";"Posta";"2015";"2015-12-28T14:03:54Z";"3914617137";"11.1804720999999";"46.0886448999999";
"Fiera di Primiero";"TRENTO";"Trentino-Alto Adige";"";"2012";"2012-07-10T17:16:07Z";"1820559464";"11.8292740999999";"46.1767279999999";
"Nago-Torbole";"TRENTO";"Trentino-Alto Adige";"";"2016";"2016-01-01T05:23:37Z";"1712568250";"10.8764544999999";"45.8690094";
"Peio";"TRENTO";"Trentino-Alto Adige";"";"2015";"2015-09-26T20:30:37Z";"3760749754";"10.6736439999999";"46.3636509999999";
"Pozza di Fassa";"TRENTO";"Trentino-Alto Adige";"";"2010";"2010-10-12T19:27:43Z";"724399015";"11.6914549";"46.4297586";
"Riva del Garda";"TRENTO";"Trentino-Alto Adige";"Tabacchi dell'Hotel Rudy";"2015";"2015-08-01T21:14:41Z";"3676844353";"10.8552719999999";"45.8997028";
"Rovereto";"TRENTO";"Trentino-Alto Adige";"";"2013";"2013-10-08T12:13:16Z";"2487973237";"11.0458158999999";"45.8860058";
"Rovereto";"TRENTO";"Trentino-Alto Adige";"";"2014";"2014-07-24T19:34:15Z";"2488046976";"11.0443804";"45.8894847999999";
"Rovereto";"TRENTO";"Trentino-Alto Adige";"SMOKE:IT";"2015";"2015-01-14T19:57:09Z";"3288303864";"11.0411809";"45.8874551999999";
"Siror";"TRENTO";"Trentino-Alto Adige";"";"2015";"2015-01-12T13:47:47Z";"3283826306";"11.8003137";"46.2618506";
"Siror";"TRENTO";"Trentino-Alto Adige";"";"2015";"2015-01-12T13:55:36Z";"3283832453";"11.8032778999999";"46.2627995";
"Bussolengo";"VERONA";"Veneto";"Tabacchi Gina";"2013";"2013-10-14T01:42:25Z";"2476492535";"10.8471572999999";"45.4740692";
"Castel d'Azzano";"VERONA";"Veneto";"";"2013";"2013-04-19T21:56:37Z";"2273133455";"10.9355587";"45.3571383";
"Mozzecane";"VERONA";"Veneto";"Tabaccheria Bonato Luca";"2015";"2015-09-18T14:23:55Z";"2791366416";"10.8169172";"45.3082986";
"Pastrengo";"VERONA";"Veneto";"";"2015";"2015-12-03T23:30:10Z";"3875364394";"10.7993032";"45.4927333999999";
"Peschiera del Garda";"VERONA";"Veneto";"Tabaccheria";"2014";"2014-01-14T00:52:54Z";"380355475";"10.6684333";"45.4469003";
"Verona";"VERONA";"Veneto";"";"2015";"2015-04-09T11:38:47Z";"3446479659";"10.9965487";"45.4449875999999";
"Verona";"VERONA";"Veneto";"";"2015";"2015-04-09T16:51:10Z";"3447021137";"10.9901243";"45.4386867999999";
"Verona";"VERONA";"Veneto";"";"2015";"2015-12-07T18:19:47Z";"3882230339";"10.9947269";"45.4382152";
"Verona";"VERONA";"Veneto";"Ferrari Sara";"2015";"2015-07-16T19:47:09Z";"3654765589";"11.0191783999999";"45.4413557";
"Verona";"VERONA";"Veneto";"Murarolli Alessandro";"2015";"2015-07-16T19:39:59Z";"3654761173";"11.015902";"45.4396060999999";
"Verona";"VERONA";"Veneto";"Sali e Tabacchi";"2015";"2015-07-18T14:40:40Z";"2640944970";"11.0186081";"45.4423955999999";
"Verona";"VERONA";"Veneto";"Tabacchi";"2013";"2013-05-04T09:37:34Z";"2291123841";"10.9966565";"45.4434080999999";
"Bassano del Grappa";"VICENZA";"Veneto";"";"2015";"2015-04-01T17:12:10Z";"3430506021";"11.7349023999999";"45.7660942999999";
"Bassano del Grappa";"VICENZA";"Veneto";"Tabaccheria Alla Corte";"2015";"2015-11-20T13:32:15Z";"3846656757";"11.7209032";"45.7810526";
"Bassano del Grappa";"VICENZA";"Veneto";"Tabacchi";"2014";"2014-12-11T20:30:28Z";"1790476556";"11.733357";"45.7666466";
"Bassano del Grappa";"VICENZA";"Veneto";"Titanus";"2015";"2015-04-16T16:38:34Z";"3459743784";"11.7305151";"45.7672742999999";
"Caldogno";"VICENZA";"Veneto";"Tabaccheria";"2013";"2013-05-10T22:10:18Z";"2275162226";"11.5235949";"45.5911863999999";
"Caldogno";"VICENZA";"Veneto";"Tabaccheria-Lotto Cunico Antonio";"2014";"2014-12-18T12:48:40Z";"2298036312";"11.5323388";"45.5860893999999";
"Campolongo sul Brenta";"VICENZA";"Veneto";"";"2013";"2013-08-31T17:33:08Z";"2440622078";"11.6998837";"45.8288555";
"Creazzo";"VICENZA";"Veneto";"Tabaccheria Nicolosi Andrea";"2015";"2015-12-14T15:50:28Z";"3891974576";"11.4779713999999";"45.5305212";
"Isola Vicentina";"VICENZA";"Veneto";"";"2013";"2013-06-04T22:12:48Z";"2332407684";"11.4428585";"45.6286938";
"Lusiana";"VICENZA";"Veneto";"";"2010";"2010-11-14T20:47:12Z";"989186616";"11.5769787999999";"45.7857904";
"Monte di Malo";"VICENZA";"Veneto";"";"2013";"2013-10-14T01:42:26Z";"2457822027";"11.3736447999999";"45.6342295999999";
"Noventa Vicentina";"VICENZA";"Veneto";"";"2015";"2015-06-13T17:13:13Z";"3592648923";"11.5369417999999";"45.288991";
"Pianezze";"VICENZA";"Veneto";"Tabacchi";"2013";"2013-08-22T10:54:05Z";"2427911852";"11.6268636999999";"45.7402577";
"Romano d'Ezzelino";"VICENZA";"Veneto";"";"2013";"2013-01-05T17:43:23Z";"2096665471";"11.7605575";"45.7975909";
"Rotzo";"VICENZA";"Veneto";"";"2013";"2013-08-20T12:40:07Z";"2425421866";"11.3982758";"45.8628306";
"San Vito di Leguzzano";"VICENZA";"Veneto";"Tabaccheria Memo";"2013";"2013-09-14T09:46:14Z";"2457801972";"11.3759438";"45.6820419";
"Vicenza";"VICENZA";"Veneto";"";"2013";"2013-04-21T21:52:29Z";"2276183220";"11.5623477";"45.5637110999999";
"Vicenza";"VICENZA";"Veneto";"";"2013";"2013-05-22T19:24:20Z";"2316224034";"11.5393647";"45.5641725999999";
"Vicenza";"VICENZA";"Veneto";"";"2014";"2014-04-19T19:49:51Z";"2802004699";"11.5454820999999";"45.5501931";
"Vicenza";"VICENZA";"Veneto";"Antica Tabaccheria Olimpica";"2013";"2013-08-12T18:54:33Z";"2416621072";"11.5499626";"45.5498046";
"Arsie'";"BELLUNO";"Veneto";"";"2014";"2014-09-08T17:43:08Z";"3067050393";"11.7168344";"45.9734759999999";
"Arsie'";"BELLUNO";"Veneto";"";"2014";"2014-09-08T17:43:10Z";"3067050592";"11.7567363";"45.9844453999999";
"Belluno";"BELLUNO";"Veneto";"";"2016";"2016-02-21T21:58:39Z";"4018618058";"12.218438";"46.14068";
"Belluno";"BELLUNO";"Veneto";"";"2016";"2016-02-21T21:58:39Z";"4018618065";"12.2143232";"46.1424954";
"Colle Santa Lucia";"BELLUNO";"Veneto";"Tabacchi";"2015";"2015-01-21T19:34:21Z";"3302946192";"12.0137502";"46.447181";
"Mel";"BELLUNO";"Veneto";"Tabacchino";"2014";"2014-03-07T18:15:52Z";"2705850924";"12.0635068";"46.0428903999999";
"San Vito di Cadore";"BELLUNO";"Veneto";"";"2016";"2016-02-05T19:52:39Z";"3991018550";"12.2050668";"46.4620774999999";
"LONGARONE";"BELLUNO";"Veneto";"";"2013";"2013-10-09T22:25:39Z";"2490263944";"12.2999804";"46.2681273999999";
"Castelfranco Veneto";"TREVISO";"Veneto";"Il Paradiso del Fumo";"2013";"2013-01-04T12:10:54Z";"1852616373";"11.9246205";"45.6730742";
"Castelfranco Veneto";"TREVISO";"Veneto";"Ricevitoria tabacchi";"2013";"2013-01-04T12:10:35Z";"2094785542";"11.9269912";"45.6734778";
"Castelfranco Veneto";"TREVISO";"Veneto";"Tabacchi";"2013";"2013-01-04T12:10:35Z";"2094785562";"11.9269434";"45.6714965";
"Conegliano";"TREVISO";"Veneto";"";"2014";"2014-12-12T19:09:10Z";"3231810112";"12.2714385";"45.8693000999999";
"Conegliano";"TREVISO";"Veneto";"Tabacchi - Edicola";"2015";"2015-08-24T14:56:44Z";"3712122466";"12.3017555";"45.8901134999999";
"Mogliano Veneto";"TREVISO";"Veneto";"";"2011";"2011-11-11T23:50:12Z";"1499474436";"12.2385009";"45.5646336";
"Montebelluna";"TREVISO";"Veneto";"Lotto-Tabacchi";"2013";"2013-12-01T17:26:29Z";"2496497875";"12.0419538";"45.7749012";
"Santa Lucia di Piave";"TREVISO";"Veneto";"Tabacchino";"2013";"2013-12-01T17:26:29Z";"2536864397";"12.2863212999999";"45.8442956";
"San Zenone degli Ezzelini";"TREVISO";"Veneto";"Ricevitoria-Tabacchi";"2014";"2014-04-17T13:11:19Z";"2453231347";"11.8387794999999";"45.7788722";
"Segusino";"TREVISO";"Veneto";"Tabacchi";"2014";"2014-07-23T17:03:01Z";"2975994409";"11.9538061";"45.9163834";
"Silea";"TREVISO";"Veneto";"";"2015";"2015-02-19T16:36:28Z";"3359688231";"12.2979565";"45.653305";
"Treviso";"TREVISO";"Veneto";"";"2015";"2015-11-17T10:09:23Z";"3840557392";"12.2443875";"45.6662709";
"Treviso";"TREVISO";"Veneto";"Tabaccheria al Corso";"2016";"2016-01-01T17:28:15Z";"3922258575";"12.2456326";"45.6644718";
"Treviso";"TREVISO";"Veneto";"Tabacchi";"2016";"2016-01-01T17:33:26Z";"3231708653";"12.2451933";"45.6656168";
"Camponogara";"VENEZIA";"Veneto";"Tabaccheria Il Giglio";"2014";"2014-10-09T11:30:14Z";"3120433486";"12.0973793999999";"45.3848538";
"Caorle";"VENEZIA";"Veneto";"";"2015";"2015-11-26T22:29:25Z";"3861552031";"12.8701779";"45.5941328999999";
"Iesolo";"VENEZIA";"Veneto";"";"2015";"2015-08-03T11:22:17Z";"3678787089";"12.6846431";"45.5183864999999";
"Iesolo";"VENEZIA";"Veneto";"";"2015";"2015-08-27T12:45:41Z";"3716897441";"12.6759349";"45.5152433";
"Iesolo";"VENEZIA";"Veneto";"";"2015";"2015-08-27T12:45:49Z";"3716896981";"12.6719276";"45.5138220999999";
"Venezia";"VENEZIA";"Veneto";"";"2010";"2010-12-08T23:02:04Z";"1028834766";"12.233676";"45.485781";
"Venezia";"VENEZIA";"Veneto";"";"2011";"2011-10-09T12:53:05Z";"1459907330";"12.3767999999999";"45.4226148999999";
"Venezia";"VENEZIA";"Veneto";"";"2014";"2014-11-11T10:36:50Z";"3180448636";"12.3316453999999";"45.4255035999999";
"Venezia";"VENEZIA";"Veneto";"";"2015";"2015-05-07T21:23:23Z";"3503833711";"12.3237023";"45.4346999999999";
"Venezia";"VENEZIA";"Veneto";"";"2015";"2015-05-12T09:48:52Z";"2997483309";"12.3250486";"45.4405135";
"Venezia";"VENEZIA";"Veneto";"";"2015";"2015-05-17T12:34:07Z";"3523457975";"12.3260856";"45.4436333";
"Venezia";"VENEZIA";"Veneto";"";"2015";"2015-05-17T12:34:37Z";"3116780941";"12.3229345";"45.4450183";
"Venezia";"VENEZIA";"Veneto";"";"2015";"2015-05-19T09:55:57Z";"3527986507";"12.3224514";"45.4414299";
"Venezia";"VENEZIA";"Veneto";"";"2015";"2015-05-19T09:56:17Z";"2493856513";"12.3211258";"45.4417122999999";
"Venezia";"VENEZIA";"Veneto";"";"2015";"2015-06-28T20:40:11Z";"3623864664";"12.3535565999999";"45.4576265999999";
"Venezia";"VENEZIA";"Veneto";"";"2015";"2015-08-28T08:35:45Z";"3718208378";"12.2451965";"45.4877851999999";
"Venezia";"VENEZIA";"Veneto";"Tabaccheria";"2015";"2015-10-31T12:12:20Z";"3811068767";"12.2513095";"45.497846";
"Venezia";"VENEZIA";"Veneto";"Tabacchi";"2013";"2013-10-07T10:25:48Z";"2486203245";"12.3323611999999";"45.4425032999999";
"Venezia";"VENEZIA";"Veneto";"Tabacchi Da Massimo";"2015";"2015-03-08T13:55:47Z";"762194312";"12.3281373";"45.4406021";
"Carceri";"PADOVA";"Veneto";"";"2015";"2015-05-18T14:08:35Z";"3525960560";"11.6159923";"45.1907032";
"Este";"PADOVA";"Veneto";"";"2012";"2012-04-11T20:36:42Z";"951396827";"11.6566978999999";"45.2281478";
"Este";"PADOVA";"Veneto";"Martin";"2013";"2013-03-26T14:39:46Z";"951474778";"11.6543218";"45.2276312999999";
"Este";"PADOVA";"Veneto";"Tabaccheria profumeria Rosina Gianni";"2013";"2013-02-24T23:46:08Z";"898998378";"11.6619609";"45.2233421999999";
"Padova";"PADOVA";"Veneto";"";"2011";"2011-10-08T18:35:31Z";"1459200362";"11.8722178";"45.4029646999999";
"Padova";"PADOVA";"Veneto";"";"2011";"2011-10-08T20:02:09Z";"1459180118";"11.8688956";"45.4101508999999";
"Padova";"PADOVA";"Veneto";"";"2011";"2011-10-08T20:20:54Z";"1459280016";"11.8724384";"45.4052851";
"Padova";"PADOVA";"Veneto";"";"2011";"2011-10-08T20:30:09Z";"1459284622";"11.8781675";"45.4100133";
"Padova";"PADOVA";"Veneto";"";"2011";"2011-10-08T20:30:09Z";"1459284626";"11.8760511";"45.4093238";
"Padova";"PADOVA";"Veneto";"";"2011";"2011-10-09T15:55:48Z";"1451933442";"11.8694938";"45.4056665";
"Padova";"PADOVA";"Veneto";"";"2011";"2011-10-09T16:34:34Z";"1460260782";"11.8785123";"45.3980713999999";
"Padova";"PADOVA";"Veneto";"";"2011";"2011-10-09T17:47:08Z";"1449917364";"11.8807214";"45.3882902";
"Padova";"PADOVA";"Veneto";"";"2011";"2011-10-10T14:26:07Z";"1460555298";"11.8759349";"45.4109581";
"Padova";"PADOVA";"Veneto";"";"2011";"2011-10-13T15:48:14Z";"1459304986";"11.8709779";"45.4082208";
"Padova";"PADOVA";"Veneto";"";"2012";"2012-08-07T12:23:59Z";"1855524732";"11.8767643";"45.4142944";
"Padova";"PADOVA";"Veneto";"";"2013";"2013-04-07T08:08:22Z";"2254237765";"11.8610528";"45.4030820999999";
"Padova";"PADOVA";"Veneto";"";"2014";"2014-04-07T07:04:37Z";"2774602368";"11.8781479";"45.4099355999999";
"Padova";"PADOVA";"Veneto";"";"2014";"2014-08-02T18:03:55Z";"1989854834";"11.8728417";"45.4072584999999";
"Padova";"PADOVA";"Veneto";"";"2014";"2014-08-02T18:15:29Z";"1459280020";"11.8754439";"45.4059304999999";
"Padova";"PADOVA";"Veneto";"";"2015";"2015-02-13T18:27:53Z";"3348342385";"11.8990655";"45.377119";
"Padova";"PADOVA";"Veneto";"";"2015";"2015-12-07T16:13:04Z";"3882026804";"11.8811012999999";"45.4173531";
"Padova";"PADOVA";"Veneto";"John Smoke";"2015";"2015-02-13T19:03:37Z";"3348398217";"11.902673";"45.3794139999999";
"Padova";"PADOVA";"Veneto";"Tabaccheria Cavour";"2013";"2013-03-27T10:36:08Z";"1461869666";"11.8765946";"45.4083425";
"Piazzola sul Brenta";"PADOVA";"Veneto";"";"2015";"2015-11-26T18:08:19Z";"3861084190";"11.7863073";"45.5421637";
"Piazzola sul Brenta";"PADOVA";"Veneto";"Tabaccheria \"\"On the road\"\"";"2015";"2015-11-14T14:44:59Z";"3834443122";"11.7892167";"45.5412656999999";
"Pontelongo";"PADOVA";"Veneto";"";"2016";"2016-02-19T15:08:16Z";"4014760034";"12.0249925";"45.2475675";
"Teolo";"PADOVA";"Veneto";"Piron Mirko";"2014";"2014-10-08T11:36:36Z";"2301956730";"11.707577";"45.3665440999999";
"Rovigo";"ROVIGO";"Veneto";"Tabaccheria Roverella";"2010";"2010-08-14T12:59:06Z";"860165497";"11.7895194";"45.0703993999999";
"Porto Viro";"ROVIGO";"Veneto";"";"2011";"2011-10-31T18:33:50Z";"1486018626";"12.3622745";"45.0489879";
"Cividale del Friuli";"UDINE";"Friuli-Venezia Giulia";"";"2015";"2015-11-30T08:53:07Z";"3868611858";"13.4294414999999";"46.0957445";
"Cividale del Friuli";"UDINE";"Friuli-Venezia Giulia";"";"2015";"2015-12-09T10:32:46Z";"2141280358";"13.4292002";"46.0930966999999";
"Cividale del Friuli";"UDINE";"Friuli-Venezia Giulia";"Rivendita n.1";"2015";"2015-11-16T10:07:50Z";"3596223937";"13.4294116";"46.0944752999999";
"Cividale del Friuli";"UDINE";"Friuli-Venezia Giulia";"Rivendita n.15";"2015";"2015-11-16T10:07:50Z";"2141280754";"13.4275103999999";"46.09326";
"Cividale del Friuli";"UDINE";"Friuli-Venezia Giulia";"Rivendita n.16";"2015";"2015-12-09T10:32:51Z";"3833865107";"13.4314022";"46.0924655999999";
"Gemona del Friuli";"UDINE";"Friuli-Venezia Giulia";"";"2013";"2013-08-22T15:38:59Z";"1872307871";"13.1289383";"46.2741429";
"Manzano";"UDINE";"Friuli-Venezia Giulia";"";"2014";"2014-09-09T13:04:32Z";"3068293815";"13.3808462";"45.9904876";
"Paluzza";"UDINE";"Friuli-Venezia Giulia";"Alla Posta 1760";"2012";"2012-08-25T20:52:21Z";"1883093150";"13.0163829999999";"46.5290889999999";
"Tarvisio";"UDINE";"Friuli-Venezia Giulia";"Tabaccheria Corso";"2013";"2013-10-16T16:43:46Z";"1960281930";"13.5760077999999";"46.5051001";
"Cormons";"GORIZIA";"Friuli-Venezia Giulia";"Rivendita n.9";"2015";"2015-12-09T10:54:42Z";"3636602151";"13.4713476";"45.9578828";
"Gorizia";"GORIZIA";"Friuli-Venezia Giulia";"Tabacceria Centrale";"2015";"2015-12-02T10:03:59Z";"3872565120";"13.6204778999999";"45.9429425";
"Grado";"GORIZIA";"Friuli-Venezia Giulia";"";"2013";"2013-06-16T17:04:00Z";"2348047481";"13.3875791999999";"45.6788067";
"Trieste";"TRIESTE";"Friuli-Venezia Giulia";"";"2009";"2009-09-05T22:43:53Z";"477283755";"13.7725694999999";"45.6452443";
"Trieste";"TRIESTE";"Friuli-Venezia Giulia";"";"2011";"2011-12-30T13:07:53Z";"1569158401";"13.7780664";"45.6491648";
"Parma";"PARMA";"Emilia-Romagna";"";"2012";"2012-10-17T07:48:06Z";"1969443874";"10.3310066";"44.8157417999999";
"Parma";"PARMA";"Emilia-Romagna";"";"2013";"2013-07-04T20:56:06Z";"2374228241";"10.3306834";"44.8124151999999";
"Parma";"PARMA";"Emilia-Romagna";"Bar Tabaccheria";"2015";"2015-09-02T09:34:12Z";"3725834228";"10.3384269";"44.7899418";
"Tizzano Val Parma";"PARMA";"Emilia-Romagna";"Tabaccheria Edicola";"2015";"2015-09-02T08:55:43Z";"3724558084";"10.1981537";"44.5204019999999";
"Montecchio Emilia";"REGGIO EMILIA";"Emilia-Romagna";"";"2015";"2015-11-05T23:23:38Z";"3819807751";"10.4489243";"44.6986759999999";
"Poviglio";"REGGIO EMILIA";"Emilia-Romagna";"Tabaccheria Soffia Antonio";"2015";"2015-12-15T18:00:31Z";"3893773131";"10.5130725999999";"44.8631475999999";
"Reggio nell'Emilia";"REGGIO EMILIA";"Emilia-Romagna";"Smoking Time";"2014";"2014-06-09T08:12:44Z";"2906858476";"10.6333626999999";"44.6976719999999";
"Reggio nell'Emilia";"REGGIO EMILIA";"Emilia-Romagna";"Tabaccheria Carra Gino";"2015";"2015-12-29T10:14:39Z";"3914450770";"10.6225311";"44.7172804";
"Reggio nell'Emilia";"REGGIO EMILIA";"Emilia-Romagna";"Tabaccheria Ricevitoria";"2015";"2015-12-18T13:44:24Z";"3895056543";"10.5789529";"44.7380122";
"Castelfranco Emilia";"MODENA";"Emilia-Romagna";"";"2013";"2013-01-02T11:35:02Z";"2092031814";"11.1016528999999";"44.5943388";
"Fiorano Modenese";"MODENA";"Emilia-Romagna";"Tabaccheria Baroni";"2013";"2013-08-10T08:26:38Z";"2078855850";"10.8075264";"44.5435299999999";
